ID,Institution Name,Street,City,State,ZIP,Chief Name,Chief Title,Telephone,URL,Alias,System,County,Longitude,Latitude,
442930,University of Antelope Valley,44055 Sierra Highway,Lancaster,CA,93534,Araceli Jimenez,Financial Aid Director,6.62E+12,www.uav.edu/index.aspx?page=288,,,Los Angeles County,-118.134246,34.683246,
442949,Birthingway College of Midwifery,12113 SE Foster Rd,Portland,OR,97266,Holly Scholles,President,5037603131,www.birthingway.edu,,,Multnomah County,-122.538471,45.476809,
442958,Blue Water College of Cosmetology Inc,1871 Gratiot Blvd,Marysville,MI,48040,Mark Van Kehrberg,Director/Owner,8103649595,bluewatercollege.edu,,,St. Clair County,-82.481754,42.91731,
442967,Pima Medical Institute-Albuquerque West,8601 Golf Course Road NW,Albuquerque,NM,87114,Helen Candelaria,Campus Director,5058904316,www.pmi.edu,,,Bernalillo County,-106.687921,35.18145,
442976,Brighton Center's Center for Employment Training,"601 Washington Ave., Suite 140",Newport,KY,41071-1968,Tammy Weidinger,President & CEO,8.59E+13,www.brightoncenter.org,,,Campbell County,-84.490127,39.092551,
442985,California Healing Arts College,"500 East Carson Plaza Drive, Suite 103",Carson,CA,90746-7323,Dr. Paul Schwinghamer,President / Director,3108267622,www.chac.edu,,,Los Angeles County,-118.265741,33.8447,
443021,Dallas Barber & Stylist College,9357 Forest Lane,Dallas,TX,75243,Sylvester Iwotor,Director,2145752168,www.dallasbarberandstylistcollege.com/,,,Dallas County,-96.737017,32.909897,
443030,NorthShore University HealthSystem School of Nurse Anesthesia,"2650 Ridge Ave, Rm G603C",Evanston,IL,60201-1718,Bernadette T. Roche,Administrative Director,8475701959,www.northshore.org/academics/other-programs/school-of-nurse-anesthesia/,,,Cook County,-87.684445,42.065549,
443049,Faith Evangelical College & Seminary,3504 N Pearl St,Tacoma,WA,98407-0186,Michael J. Adams,President/CEO,2537522020,www.faithseminary.edu,,,Pierce County,-122.515945,47.280177,
443058,Family of Faith College,30 Kinville,Shawnee,OK,74802,Dr. Samuel W. Matthews,College President,4.05E+12,www.familyoffaithcollege.edu,,,Pottawatomie County,-96.90224,35.46199,
443076,Hood Theological Seminary,1810 Lutheran Synod Drive,Salisbury,NC,28144,Vergel L. Lattimore,President-Elect,7046367611,www.hoodseminary.edu,,Hood Theological Seminary Board of Trustees,Rowan County,-80.480643,35.644603,
443128,International Technological University,355 W. San Fernando St.,San Jose,CA,95113,Yau Gene Chan,President,8884084968,itu.edu,,,Santa Clara County,-121.895761,37.33181,
443137,Irene's Myomassology Institute,26061 Franklin Road,Southfield,MI,48033,Kathleen Gauthier,Executive Director,2483501400,www.irenes.edu,,,Oakland County,-83.287169,42.480113,
443146,Jay's Technical Institute,11910 Fondren Meadow,Houston,TX,77071,Ollie Hilliard,Chief Administrative Officer,7137722410,www.jaystechnicalinstitute.com/index.html,,,Harris County,-95.525281,29.64877,
443173,Mr John's School of Cosmetology Esthetics & Nails-Jacksonville,"1429 S Main St, Ste F",Jacksonville,IL,62650,John W. Stubblefield,President,2172431744,mrjohns.com,,,Morgan County,-90.230119,39.714678,
443207,NTMA Training Centers of Southern California,"12131 Telegraph Road, 2nd Floor",Santa Fe Springs,CA,90670,Michael Kerwin,President,56240442950,www.trainingcenters.org,,,Los Angeles County,-118.074384,33.942669,
443216,P C Age-Jersey City,"2815 Kennedy Blvd, 3rd Floor",Jersey City,NJ,7306,Zafar Khizer,CEO/President,2017610144,www.pcage.edu,,,Hudson County,-74.06691,40.732114,
443225,P C Age-Edison,"145 Talmadge Rd, Suite 19",Edison,NJ,8817,Zafar Khizer,CEO/President,7322873622,www.pcage.edu,,,Middlesex County,-74.395005,40.532872,
443234,American Institute-Margate,5000 C Coconut Creek Parkway,Margate,FL,33063,Richard McCulloch or Katherine McCulloch,Campus President or Vice President of Academics,9547812468,www.americaninstitute.edu,,American Institute,Broward County,-80.194529,26.244554,
443252,South Florida Institute of Technology,"720 NW 27th Avenue, 2nd Floor",Miami,FL,33125,Silvio Incer,CEO,3056492050,www.sf-institute.com/,,,Miami-Dade County,-80.239444,25.779943,
443261,Southeastern Institute-Charleston,"4600 Goer Dr, Ste 105",North Charleston,SC,29406,Gary Vonk,President,8437471279,www.southeasterninstitute.com,,,Charleston County,-80.008056,32.871075,
443270,Southeastern College-Jacksonville,"6700 Southpoint Parkway, Suite 400",Jacksonville,FL,32216,Gary Vonk,President,9044489499,www.sec.edu/,,,Duval County,-81.562655,30.220468,
443289,Toni & Guy Hairdressing Academy-Colorado Springs,5125 North Academy Blvd.,Colorado Springs,CO,80918,Sandra Chandler,Owner,7.19E+12,toniguyacademy.com/themes/default/common/ColoradoSprings.aspx,,Toni & Guy Hairdressing Academy,El Paso County,-104.777581,38.90585,
443298,Trend Barber College,8250 W Bellfort,Houston,TX,77071-0000,Obinna Mbachu,President,7137210000,trendbarbercollege.com,,,Harris County,-95.522162,29.656104,
443304,Illinois CareerPath Institute,"222 Merchandise Mart Plaza, Suite 4-124",Chicago,IL,60654-1103,Felix M. Okor,President & COO,3.12E+11,www.illinoiscareerpath.edu,,,Cook County,-87.635361,41.88837,
443322,Valley Grande Institute for Academic Studies,345 S. Texas Blvd.,Weslaco,TX,78596,Anabell C. Cardona,"President, CEO",9569731945,vgi.edu,,,Hidalgo County,-97.990391,26.158256,
443331,West Coast University-Los Angeles,12215 Victory Boulevard,North Hollywood,CA,91606,Barry T. Ryan,President & CEO,8182995500,westcoastuniversity.edu/campuses/los-angeles.html,,West Coast University Inc.,Los Angeles County,-118.292527,34.079295,
443340,Williamson Christian College,274 Mallory Station Rd.,Franklin,TN,37067,"Edward Smith, Ph.D.",President,6157717821,www.williamsoncc.edu,,,Williamson County,-86.828311,35.95615,
443359,International Barber & Style College,3744 Annex Avenue,Nashville,TN,37209,Uchendi Nwani,CEO,6154963977,2ibs.org,,Dudley Nwani The School LLC,Davidson County,-86.882386,36.140505,
443368,Illinois Eastern Community College-System Office,233 E Chestnut Street,Olney,IL,62450,Terry Bruce,Chief Executive Officer,6183932982,www.iecc.edu,,Illinois Community College System,Richland County,-88.082502,38.729578,
443377,Triangle Tech Inc-Sunbury,191 Performance Road,Sunbury,PA,17801,Joseph Drumm,Director,5709880700,www.triangle-tech.edu,,Triangle Tech Inc.,Northumberland County,-76.765478,40.855276,
443410,DigiPen Institute of Technology,9931 Willows Rd NE,Redmond,WA,98052,Jason Chu,COO - Int'l,4255580299,www.digipen.edu,,Digipen Corporation,King County,-122.150481,47.68924,
443429,California College of Vocational Careers,1901 Chester Ave  #201,Bakersfield,CA,93301,Rudy Fernandez,President,6613236791,www.ccvc.edu,,,Kern County,-119.023094,35.385443,
443438,Fortis Institute-Fort Lauderdale,"4850 W. Oakland Park Blvd., Suite 224",Lauderdale Lakes,FL,33313,Duncan Anderson,President and CEO,9.55E+13,www.fortis.edu,,Education Affiliates Inc.,Broward County,-80.215871,26.162566,
443456,University of Phoenix-Cincinnati Campus,9050 Centre Point,West Chester,OH,45069-4874,"William Pepicello, PhD",President,8667660766,www.phoenix.edu,,University of Phoenix,Butler County,-84.421773,39.326515,
443465,University of Phoenix-Wichita Campus,3020 N. Cypress Dr,Wichita,KS,67226-4009,"William Pepicello, PhD",President,8667660766,www.phoenix.edu,,University of Phoenix,Sedgwick County,-97.231461,37.738946,
443474,University of Phoenix-Charlotte Campus,3800 Arco Corporate Dr,Charlotte,NC,28273-3409,"William Pepicello, PhD",President,8667660766,www.phoenix.edu,,University of Phoenix,Mecklenburg County,-80.949388,35.1524,
443483,Connecticut Center for Massage Therapy-Groton,1154 Poquonnock Rd,Groton,CT,6340,Stephen Lazarus,COO,8772952268,www.ccmt.edu,,Steiner Education Group,New London County,-72.042638,41.347074,
443492,Pierpont Community and Technical College,1201 Locust Ave,Fairmont,WV,26554,"Doreen Larson, Ph.D.",President,3043674692,www.pierpont.edu/,,West Virginia Community and Technical College System,Marion County,-80.160335,39.482878,
443526,ITT Technical Institute-Duluth,10700 Abbotts Bridge Rd-Ste 190,Duluth,GA,30097,Nicholas Karimi,Director,6789578510,www.itt-tech.edu,,ITT Educational Services Inc.,Fulton County,-84.176526,34.042875,
443535,ITT Technical Institute-Hilliard,"3781 Park Mill Run, Suite 1",Hilliard,OH,43026,Suzann Sayre,Interim Director,6147714888,www.itt-tech.edu,,ITT Educational Services Inc.,Franklin County,-83.121729,40.030759,
443544,University of Phoenix-Indianapolis Campus,7999 Knue Rd,Indianapolis,IN,46250-1932,"William Pepicello, PhD",President,8667660766,www.phoenix.edu,,University of Phoenix,Marion County,-86.05945,39.899315,
443553,Career Institute of Health and Technology,340 Flatbush Ave Ext-3rd Floor,Brooklyn,NY,11201,Kenneth G Barrett,President,7184221212,WWW.CAREERINSTITUTE.EDU,,,Kings County,-73.982706,40.691141,
443571,InterCoast Colleges-West Covina,1400 W. West Covina Pkwy-2nd Floor,West Covina,CA,91790,Anna Marie Lopez,VP of Financial Aid and Student Affairs,6263376800,www.intercoast.edu,,,Los Angeles County,-117.938663,34.068841,
443599,American College of Healthcare Sciences,5940 SW Hood Ave,Portland,OR,97239,Dorene Petersen,President,5032440726,www.achs.edu,,,Multnomah County,-122.674511,45.48044,
443605,Texas School of Business-East,12030 East Freeway,Houston,TX,77029,,,,,,,Harris County,-95.224793,29.770908,
443623,Le Cordon Bleu College of Culinary Arts-Atlanta,1927 Lakeside Parkway,Tucker,GA,30084,Glenn Mack,President,7709384711,www.chefs.edu/atlanta,,Career Education Corporation,DeKalb County,-84.238519,33.839348,
443632,Colorado Media School,404 South Upham St.,Lakewood,CO,80226,Robert Mills,President,3039377070,beonair.com,,M & S Media Inc.,Jefferson County,-105.080902,39.737325,
443641,Paul Mitchell the School-Rhode Island,"30 Chapel View Blvd., Suite 100",Cranston,RI,2920,Melissa Rock,Director,8776724665,rhodeisland.paulmitchell.edu/,,Paul Mitchell Schools,Providence County,-71.459361,41.7553,
443650,Miller-Motte Technical College-Chattanooga,6020 Shallowford Road Suite 100,Chattanooga,TN,37421,June Kearns,Campus Director,4.24E+12,www.miller-motte.edu,,Delta Career Education Corporation,Hamilton County,-85.188345,35.051299,
443669,Milan Institute-Sparks,950 Industrial Way,Sparks,NV,89431,Gary Yasuda,President,7753487200,www.milaninstitute.edu,,Milan Institute,Washoe County,-119.758848,39.525226,
443678,Empire Beauty School-Framingham,624 Worcester Rd,Framingham,MA,1702,Michael Bouman,President/COO,8009204593,www.empire.edu,,EEG Inc.,Middlesex County,-71.423185,42.297796,
443687,Westwood College-Chicago Loop,"One North State Street, Suite 1000",Chicago,IL,60602,Kelly Moore,Campus President,3127390850,www.westwood.edu,,Westwood College,Cook County,-87.627362,41.88241,
443696,Interactive Learning Systems-North Houston,4473 North Freeway,Houston,TX,77022,Elmer R Smith,President,2819317717,ict.edu/north-houston-college/,,Interactive Learning Systems Inc.,Harris County,-95.383481,29.83137,
443702,Bexley Hall Episcopal Seminary,583 Sheridan Avenue,Columbus,OH,43209-2325,Thomas C. Ferguson,Dean,6142313095,www.bexley.edu,,,Franklin County,-82.940635,39.956227,
443711,University of North Texas System,1901 Main Street,Dallas,TX,75201,Lee Jackson,Chancellor,2147528585,untsystem.unt.edu/,,University of North Texas System,Dallas County,-96.794931,32.781634,
443739,Anthem College-Fenton,645 Gravois Bluffs Blvd,Fenton,MO,63026,Jennifer Khadivar,Executive Director,9544002000,www.anthem.edu,,Anthem Education,St. Louis County,-90.435869,38.508985,
443748,Everest Institute-Norcross,1750 Beaver Ruin Rd-Ste 500,Norcross,GA,30093,Deborah Davis,President,7709211085,www.everest.edu/campus/norcross,,Corinthian Colleges Inc.,Gwinnett County,-84.155475,33.934121,
443766,Strayer University-Tennessee,2620 Thousand Oaks Blvd Ste 1100,Memphis,TN,38118,Michael A Plater,President,9013690835,www.strayer.edu/tennessee/thousand-oaks,,Strayer Education Inc.,Shelby County,-89.899621,35.0775,
443784,Strayer University-Pennsylvania,3600 Horizon Blvd Ste 100,Trevose,PA,19053,Michael A Plater,President,2153542700,www.strayer.edu/pennsylvania/lower-bucks-county,,Strayer Education Inc.,Bucks County,-74.964086,40.137325,
443827,Kaplan College-Brownsville,"1900 North Expressway, Suite O",Brownsville,TX,78521,Colin Ellis,Executive Director,9565478200,www.kaplancollege.com/brownsville-tx/,,Kaplan Higher Education Corporation,Cameron County,-97.502253,25.943132,
443836,Kaplan College-Corpus Christi,"1620 S. Padre Island Drive, #600",Corpus Christi,TX,78416,Jeriann Hix,Campus President,3618522900,www.kaplancollege.com/corpus-christi-tx/,,Kaplan Higher Education Corporation,Nueces County,-97.439616,27.743307,
443845,School of Health,3076 Riverside Dr. Suite 700,Macon,GA,31210,James Garner,VP of Administrative Affairs,4783144444,www.api.edu,,,Bibb County,-83.677791,32.8894,
443854,Everest College-Arlington,300 Six Flags Drive,Arlington,TX,76011,Dr. Sandra Muskopf,Campus President,8176527790,www.everest.edu/campus/arlington_mid_cities_,,Corinthian Colleges Inc.,Tarrant County,-97.067911,32.74435,
443881,University of Phoenix-Columbus Georgia Campus,7200 N. Lake Drive,Columbus,GA,31909,"William Pepicello, PhD",President,8667660766,www.phoenix.edu,,University of Phoenix,Muscogee County,-84.952781,32.54881,
443890,University of Phoenix-Memphis Campus,65 Germantown Court,Cordova,TN,38018-7290,"William Pepicello, PhD",President,8667660766,www.phoenix.edu,,University of Phoenix,Shelby County,-89.796659,35.130031,
443906,University of Phoenix-Columbus Ohio Campus,8415 Pulsar Pl,Columbus,OH,43240-4032,"William Pepicello, PhD",President,8667660766,www.phoenix.edu,,University of Phoenix,Delaware County,-82.966393,40.139854,
443924,University of Phoenix-Little Rock Campus,10800 Financial Centre Pkwy,Little Rock,AR,72211-3552,"William Pepicello, PhD",President,8667660766,www.phoenix.edu,,University of Phoenix,Pulaski County,-92.395199,34.749167,
443942,Toni & Guy Hairdressing Academy-Boise,5244 W. Overland Road,Boise,ID,83705,Tyler Denton,CFO,2084298070,toniguy.com/academy/boise/default.aspx,,Toni & Guy Hairdressing Academy,Ada County,-116.247663,43.59105,
443979,PCI Academy-Plymouth,4315 Peony Lane N,Plymouth,MN,55446,Mary Clare Lokken,Vice President,7635360772,www.PCI-Academy.com,,,Hennepin County,-93.508401,45.03364,
443988,DeVry University's Keller Graduate School of Management-Pennsylvania,1140 Virginia Drive,Fort Washington,PA,19034-3204,Joyce Wheatley,Metro President,2155915700,www.keller.edu/,,,Montgomery County,-75.178683,40.137042,
443997,DeVry University-Nevada,"2490 Paseo Verde Parkway, Ste 150",Henderson,NV,89074-7120,Lori Bryant,Campus Director,7029339700,www.devry.edu,,,Clark County,-115.096092,36.019944,
444024,Everest College-Tacoma,2156 Pacific Avenue,Tacoma,WA,98402-3004,Susan Wynne,President,2532074000,www.everest.edu/campus/tacoma,,Corinthian Colleges Inc.,Pierce County,-122.436157,47.241199,
444033,DeVry University-Oregon,"9755 SW Barnes Road, Ste. 150",Portland,OR,97225-6651,Dr. Michael Hohn,Academic Affairs Specialist,5032967468,www.devry.edu,,,Washington County,-122.778022,45.511822,
444051,Creative Images Institute of Cosmetology-South Dayton,568 Miamisburg-Centrville Rd,Dayton,OH,45459,Nicholas E Schindler,President,9374331944,www.creativeimages.edu,,,Montgomery County,-84.174179,39.627019,
444060,Westwood College-Houston South,7322 Southwest Fwy Suite 110,Houston,TX,77074,Bob Studinger,Campus Administrator,7137774433,www.westwood.edu,,,Harris County,-95.516925,29.702418,
444079,Fortis Institute-Jacksonville,5995-2 University Blvd West,Jacksonville,FL,32216,Wyman Dickey,President,9044436300,fortis.edu,,Education Affiliates Inc.,Duval County,-81.604182,30.277639,
444088,Brookline College-Albuquerque,4201 Central Ave NW-Ste J,Albuquerque,NM,87105,Andrew Webb,Campus Director,5058802877,www.brooklinecollege.edu,,"Brookline College, LLC",Bernalillo County,-106.687499,35.086652,
444103,Byzantine Catholic Seminary of Saints Cyril and Methodius,3605 Perrysville Ave,Pittsburgh,PA,15214-2229,Fr Kurt Burnette,President,4123218383,www.bcs.edu,,,Allegheny County,-80.015825,40.484409,
444121,Remington College-Cleveland West Campus,26350 Brookpark Road,North Olmsted,OH,44070-2163,Gary A. Azotea,Campus President,4407772560,www.remingtoncollege.edu/cleveland-west-ohio-career-colleges,,Remington College Inc.,Cuyahoga County,-81.913718,41.418295,
444130,Northcentral University,10000 E. University Dr,Prescott Valley,AZ,86314,George Burnett,President and CEO,8883272877,www.ncu.edu,,,Yavapai County,-112.286177,34.598901,
444158,Colorado Technical University-Online,"4435 N Chestnut, Suite E",Colorado Springs,CO,80907,Andrew Hurst,President,8668131836,www.coloradotech.edu/CTU-Online,,Career Education Corporation,El Paso County,-104.834211,38.893735,
444167,Baker College of Allen Park,4500 Enterprise Dr,Allen Park,MI,48101,Aaron Maike,Campus President,3134253700,www.baker.edu,,Baker College System,Wayne County,-83.203166,42.274542,
444200,Harris School of Business-Dover Campus,97 Commerce Way Ste 105,Dover,DE,19901,Jamie Kavelak,Director,3026748060,harrisschool.edu,,Premier Education Group LP,Kent County,-75.546609,39.15428,
444219,Folsom Lake College,10 College Parkway,Folsom,CA,95630,Rachel Rosenthal,President,9166086572,www.flc.losrios.edu/,,California Community College System,Sacramento County,-121.126697,38.662599,
